Order_ID,Order_Date,Order_YearMonth,Retailer_ID,Product_SKU, Product_Price , Product_Cost , Order_Quantity , Sales_Amount , Cost_of_Goods_Sold ,Product_Discount,Profit,Profit_Margin
7694,08/27/21,202108,109,MT03-L-Red, £18.00 , £9.68 ,32, £576.00 , £309.76 ,28.00%, £266.24 ,46%
7695,08/27/21,202108,258,WB04-XL-Purple, £12.00 , £4.10 ,3, £36.00 , £12.30 ,60.00%, £23.70 ,66%
7696,08/27/21,202108,647,MJ10-M-Black, £64.00 , £37.76 ,39," £2,496.00 "," £1,472.64 ",0.00%," £1,023.36 ",41%
7697,08/27/21,202108,450,MH08-M-Red, £41.00 , £15.45 ,9, £369.00 , £139.05 ,2.38%, £229.95 ,62%
7698,08/27/21,202108,78,WH03-M-Purple, £36.00 , £14.21 ,45," £1,620.00 ", £639.45 ,10.00%, £980.55 ,61%
7699,08/28/21,202108,65,MH08-S-Red, £29.00 , £7.54 ,29, £841.00 , £218.66 ,29.27%, £622.34 ,74%
7700,08/28/21,202108,485,MH09-M-Green, £35.00 , £17.91 ,16, £560.00 , £286.56 ,20.45%, £273.44 ,49%
7701,08/28/21,202108,496,MH07-S-Gray, £34.00 , £11.28 ,44," £1,496.00 ", £496.32 ,24.44%, £999.68 ,67%
7702,08/28/21,202108,474,MH04-XS-Yellow, £24.00 , £10.32 ,46," £1,104.00 ", £474.72 ,41.46%, £629.28 ,57%
7703,08/28/21,202108,686,MSH11-36-Red, £36.00 , £23.47 ,13, £468.00 , £305.11 ,18.18%, £162.89 ,35%
7704,08/28/21,202108,260,MH05-L-Green, £30.00 , £11.28 ,45," £1,350.00 ", £507.60 ,28.57%, £842.40 ,62%
7705,08/28/21,202108,609,MT01-M-Red, £18.00 , £8.11 ,17, £306.00 , £137.87 ,28.00%, £168.13 ,55%
7706,08/28/21,202108,86,MH02-XL-Purple, £24.00 , £11.04 ,43," £1,032.00 ", £474.72 ,46.67%, £557.28 ,54%
7707,08/28/21,202108,106,MH06-L-Purple, £44.00 , £22.07 ,27," £1,188.00 ", £595.89 ,0.00%, £592.11 ,50%
7708,08/30/21,202108,107,WH01-XS-Green, £40.00 , £15.26 ,46," £1,840.00 ", £701.96 ,2.44%," £1,138.04 ",62%
7709,08/30/21,202108,443,MS07-S-Green, £19.00 , £6.69 ,28, £532.00 , £187.32 ,0.00%, £344.68 ,65%
7710,08/30/21,202108,33,MH13-S-Green, £21.00 , £11.13 ,33, £693.00 , £367.29 ,52.27%, £325.71 ,47%
7711,08/30/21,202108,341,MS06-S-Yellow, £21.00 , £10.42 ,6, £126.00 , £62.52 ,12.50%, £63.48 ,50%
7712,08/30/21,202108,517,MJ12-M-Blue, £55.00 , £21.69 ,35," £1,925.00 ", £759.15 ,15.38%," £1,165.85 ",61%
7713,08/30/21,202108,637,MH08-XS-Purple, £34.00 , £23.15 ,16, £544.00 , £370.40 ,19.05%, £173.60 ,32%
7714,08/31/21,202108,729,MS02-M-Blue, £18.00 , £5.08 ,22, £396.00 , £111.76 ,28.00%, £284.24 ,72%
7715,08/31/21,202108,204,MS08-S-Red, £18.00 , £4.96 ,23, £414.00 , £114.08 ,28.00%, £299.92 ,72%
7716,08/31/21,202108,625,MT10-XS-Yellow, £18.00 , £8.99 ,50, £900.00 , £449.50 ,28.00%, £450.50 ,50%
7717,08/31/21,202108,222,WH07-XL-Gray, £29.00 , £19.43 ,45," £1,305.00 ", £874.35 ,34.09%, £430.65 ,33%
7718,08/31/21,202108,393,MH05-S-Red, £33.00 , £12.10 ,31," £1,023.00 ", £375.10 ,25.00%, £647.90 ,63%
7719,08/31/21,202108,453,MS04-XS-Orange, £11.00 , £4.95 ,36, £396.00 , £178.20 ,52.17%, £217.80 ,55%
7720,08/31/21,202108,759,WB01-XL-Purple, £23.00 , £11.12 ,16, £368.00 , £177.92 ,17.86%, £190.08 ,52%
7721,08/31/21,202108,336,MJ07-M-Black, £40.00 , £21.20 ,24, £960.00 , £508.80 ,36.51%, £451.20 ,47%
7722,08/31/21,202108,695,WH04-M-Purple, £22.00 , £13.40 ,50," £1,100.00 ", £670.00 ,29.03%, £430.00 ,39%
7723,08/31/21,202108,117,WH04-L-Purple, £31.00 , £12.09 ,14, £434.00 , £169.26 ,29.55%, £264.74 ,61%
7724,08/31/21,202108,357,MS11-XL-Yellow, £14.00 , £7.17 ,3, £42.00 , £21.51 ,44.00%, £20.49 ,49%
7725,08/31/21,202108,435,MJ02-L-Green, £65.00 , £25.04 ,34," £2,210.00 ", £851.36 ,0.00%," £1,358.64 ",61%
7726,09/01/21,202109,669,MT01-L-Gray, £16.00 , £9.75 ,28, £448.00 , £273.00 ,30.43%, £175.00 ,39%
7727,09/01/21,202109,308,MT03-M-Yellow, £18.00 , £9.97 ,18, £324.00 , £179.46 ,25.00%, £144.54 ,45%
7728,09/01/21,202109,25,MJ08-XS-Gray, £42.00 , £21.00 ,6, £252.00 , £126.00 ,22.22%, £126.00 ,50%
7729,09/01/21,202109,254,MH07-XL-Black, £23.00 , £8.97 ,25, £575.00 , £224.25 ,42.50%, £350.75 ,61%
7730,09/01/21,202109,455,MP08-33-Blue, £55.00 , £16.00 ,31," £1,705.00 ", £496.00 ,0.00%," £1,209.00 ",71%
7731,09/01/21,202109,603,MH04-M-White, £24.00 , £6.48 ,29, £696.00 , £187.92 ,38.46%, £508.08 ,73%
7732,09/02/21,202109,205,MH02-XL-Black, £28.00 , £15.13 ,32, £896.00 , £484.16 ,33.33%, £411.84 ,46%
7733,09/02/21,202109,46,WH05-L-Purple, £45.00 , £18.93 ,23," £1,035.00 ", £435.39 ,0.00%, £599.61 ,58%
7734,09/02/21,202109,728,WH07-S-Gray, £25.00 , £13.68 ,38, £950.00 , £519.84 ,44.44%, £430.16 ,45%
7735,09/02/21,202109,126,WB02-M-Blue, £13.00 , £6.01 ,20, £260.00 , £120.20 ,56.67%, £139.80 ,54%
7736,09/03/21,202109,23,MH10-M-Blue, £26.00 , £9.62 ,15, £390.00 , £144.30 ,33.33%, £245.70 ,63%
7737,09/03/21,202109,451,WH10-XL-Yellow, £27.00 , £10.80 ,9, £243.00 , £97.20 ,0.00%, £145.80 ,60%
7738,09/03/21,202109,400,WH02-M-Green, £38.00 , £15.30 ,48," £1,824.00 ", £734.40 ,15.56%," £1,089.60 ",60%
7739,09/03/21,202109,565,MH08-XS-Brown, £43.00 , £19.35 ,30," £1,290.00 ", £580.50 ,0.00%, £709.50 ,55%
7740,09/03/21,202109,326,MH13-M-Green, £25.00 , £12.61 ,42," £1,050.00 ", £529.62 ,44.44%, £520.38 ,50%
7741,09/03/21,202109,491,MH13-M-Green, £26.00 , £12.61 ,26, £676.00 , £327.86 ,42.22%, £348.14 ,52%
7742,09/03/21,202109,474,MSH05-36-Gray, £31.00 , £12.36 ,4, £124.00 , £49.44 ,29.55%, £74.56 ,60%
7743,09/03/21,202109,503,MJ01-L-Orange, £54.00 , £29.73 ,36," £1,944.00 "," £1,070.28 ",8.47%, £873.72 ,45%
7744,09/03/21,202109,686,MS03-XL-Green, £19.00 , £11.78 ,40, £760.00 , £471.20 ,24.00%, £288.80 ,38%
7745,09/03/21,202109,369,MH02-L-Purple, £43.00 , £17.94 ,16, £688.00 , £287.04 ,2.27%, £400.96 ,58%
7746,09/03/21,202109,375,MP07-32-Purple, £47.00 , £13.30 ,13, £611.00 , £172.90 ,6.00%, £438.10 ,72%
7747,09/03/21,202109,47,MS11-XL-Blue, £6.00 , £2.89 ,7, £42.00 , £20.23 ,75.00%, £21.77 ,52%
7748,09/04/21,202109,588,MP06-32-Orange, £46.00 , £18.13 ,37," £1,702.00 ", £670.81 ,13.21%," £1,031.19 ",61%
7749,09/04/21,202109,591,MS06-XS-Blue, £9.00 , £3.87 ,23, £207.00 , £89.01 ,64.00%, £117.99 ,57%
7750,09/04/21,202109,703,MS06-M-Green, £18.00 , £6.93 ,16, £288.00 , £110.88 ,18.18%, £177.12 ,62%
7751,09/04/21,202109,725,MP07-36-Purple, £48.00 , £14.40 ,27," £1,296.00 ", £388.80 ,9.43%, £907.20 ,70%
7752,09/05/21,202109,575,MSH06-33-Gray, £39.00 , £14.11 ,26," £1,014.00 ", £366.86 ,0.00%, £647.14 ,64%
7753,09/05/21,202109,636,MSH01-34-Red, £42.00 , £20.06 ,12, £504.00 , £240.72 ,2.33%, £263.28 ,52%
7754,09/05/21,202109,751,MSH01-36-Black, £30.00 , £20.47 ,11, £330.00 , £225.17 ,33.33%, £104.83 ,32%
7755,09/05/21,202109,142,MP02-36-Red, £43.00 , £24.90 ,5, £215.00 , £124.50 ,18.87%, £90.50 ,42%
7756,09/06/21,202109,321,MSH06-36-Blue, £41.00 , £18.80 ,36," £1,476.00 ", £676.80 ,0.00%, £799.20 ,54%
7757,09/06/21,202109,174,MP07-32-Purple, £50.00 , £13.30 ,12, £600.00 , £159.60 ,0.00%, £440.40 ,73%
7758,09/06/21,202109,477,MSH02-36-Black, £29.00 , £15.85 ,3, £87.00 , £47.55 ,34.09%, £39.45 ,45%
7759,09/06/21,202109,472,MT07-L-Gray, £18.00 , £8.81 ,7, £126.00 , £61.67 ,14.29%, £64.33 ,51%
7760,09/06/21,202109,366,MJ10-M-Red, £56.00 , £18.59 ,11, £616.00 , £204.49 ,13.85%, £411.51 ,67%
7761,09/07/21,202109,518,MS11-S-Green, £22.00 , £14.30 ,21, £462.00 , £300.30 ,0.00%, £161.70 ,35%
7762,09/07/21,202109,540,MSH02-33-Black, £43.00 , £16.83 ,20, £860.00 , £336.60 ,2.27%, £523.40 ,61%
7763,09/07/21,202109,473,MS02-S-Pink, £21.00 , £9.91 ,1, £21.00 , £9.91 ,4.55%, £11.09 ,53%
7764,09/07/21,202109,308,MH04-S-Red, £29.00 , £12.25 ,20, £580.00 , £245.00 ,27.50%, £335.00 ,58%
7765,09/07/21,202109,142,MSH11-32-Pink, £39.00 , £15.69 ,12, £468.00 , £188.28 ,2.50%, £279.72 ,60%
7766,09/07/21,202109,127,MH09-M-Red, £37.00 , £12.58 ,28," £1,036.00 ", £352.24 ,0.00%, £683.76 ,66%
7767,09/07/21,202109,420,WB04-M-Blue, £12.00 , £6.97 ,49, £588.00 , £341.53 ,45.45%, £246.47 ,42%
7768,09/08/21,202109,298,MSH01-34-Blue, £39.00 , £19.68 ,4, £156.00 , £78.72 ,13.33%, £77.28 ,50%
7769,09/08/21,202109,66,MP01-32-Black, £37.00 , £18.87 ,25, £925.00 , £471.75 ,31.48%, £453.25 ,49%
7770,09/08/21,202109,131,WH09-M-Red, £28.00 , £9.54 ,37," £1,036.00 ", £352.98 ,30.00%, £683.02 ,66%
7771,09/08/21,202109,680,MS10-L-Blue, £24.00 , £11.52 ,47," £1,128.00 ", £541.44 ,0.00%, £586.56 ,52%
7772,09/08/21,202109,374,WH06-S-Pink, £38.00 , £18.82 ,9, £342.00 , £169.38 ,9.52%, £172.62 ,50%
7773,09/08/21,202109,465,MP08-36-Green, £34.00 , £13.57 ,31," £1,054.00 ", £420.67 ,37.04%, £633.33 ,60%
7774,09/08/21,202109,119,WH05-S-Orange, £33.00 , £20.74 ,27, £891.00 , £559.98 ,17.50%, £331.02 ,37%
7775,09/08/21,202109,275,MH11-XL-Orange, £32.00 , £8.35 ,49," £1,568.00 ", £409.15 ,23.81%," £1,158.85 ",74%
7776,09/08/21,202109,447,MP07-34-Blue, £53.00 , £32.33 ,32," £1,696.00 "," £1,034.56 ",0.00%, £661.44 ,39%
7777,09/09/21,202109,414,MH03-S-Red, £39.00 , £14.31 ,7, £273.00 , £100.17 ,11.36%, £172.83 ,63%
7778,09/09/21,202109,181,MJ11-XL-Red, £41.00 , £14.96 ,34," £1,394.00 ", £508.64 ,36.92%, £885.36 ,64%
7779,09/09/21,202109,415,MH02-L-Black, £41.00 , £25.01 ,10, £410.00 , £250.10 ,0.00%, £159.90 ,39%
7780,09/10/21,202109,302,MS10-XS-Black, £22.00 , £6.74 ,35, £770.00 , £235.90 ,4.35%, £534.10 ,69%
7781,09/10/21,202109,198,MP05-32-Black, £33.00 , £14.89 ,41," £1,353.00 ", £610.49 ,25.00%, £742.51 ,55%
7782,09/10/21,202109,534,MS07-M-Green, £6.00 , £4.44 ,24, £144.00 , £106.56 ,72.73%, £37.44 ,26%
7783,09/10/21,202109,473,MS01-M-Brown, £23.00 , £6.65 ,43, £989.00 , £285.95 ,0.00%, £703.05 ,71%
7784,09/10/21,202109,588,WH08-M-Purple, £21.00 , £14.36 ,15, £315.00 , £215.40 ,51.16%, £99.60 ,32%
7785,09/10/21,202109,89,MH11-XL-White, £45.00 , £17.66 ,45," £2,025.00 ", £794.70 ,0.00%," £1,230.30 ",61%
7786,09/10/21,202109,765,MT03-M-Blue, £19.00 , £11.72 ,7, £133.00 , £82.04 ,20.83%, £50.96 ,38%
7787,09/10/21,202109,394,MSH05-34-Black, £38.00 , £20.77 ,16, £608.00 , £332.32 ,13.64%, £275.68 ,45%
7788,09/10/21,202109,120,MP04-36-Green, £36.00 , £17.72 ,3, £108.00 , £53.16 ,32.08%, £54.84 ,51%
7789,09/10/21,202109,350,MS01-M-Black, £20.00 , £5.89 ,48, £960.00 , £282.72 ,0.00%, £677.28 ,71%
7790,09/11/21,202109,757,MJ02-S-Pink, £51.00 , £18.52 ,30," £1,530.00 ", £555.60 ,20.31%, £974.40 ,64%
7791,09/11/21,202109,141,MP07-32-Pink, £48.00 , £26.88 ,23," £1,104.00 ", £618.24 ,5.88%, £485.76 ,44%
7792,09/11/21,202109,150,MH04-S-Red, £32.00 , £12.25 ,41," £1,312.00 ", £502.25 ,20.00%, £809.75 ,62%
7793,09/11/21,202109,562,MSH01-33-Black, £30.00 , £11.05 ,26, £780.00 , £287.30 ,33.33%, £492.70 ,63%
7794,09/11/21,202109,699,MH04-S-Yellow, £31.00 , £13.29 ,49," £1,519.00 ", £651.21 ,31.11%, £867.79 ,57%
7795,09/11/21,202109,160,MT01-M-Red, £17.00 , £8.11 ,25, £425.00 , £202.75 ,32.00%, £222.25 ,52%
7796,09/11/21,202109,595,MJ07-S-Red, £57.00 , £19.07 ,30," £1,710.00 ", £572.10 ,12.31%," £1,137.90 ",67%
7797,09/11/21,202109,319,MS12-S-Black, £22.00 , £7.07 ,44, £968.00 , £311.08 ,12.00%, £656.92 ,68%
7798,09/11/21,202109,463,MH08-XL-Purple, £31.00 , £14.07 ,31, £961.00 , £436.17 ,16.22%, £524.83 ,55%
7799,09/12/21,202109,62,MH04-S-White, £43.00 , £17.73 ,32," £1,376.00 ", £567.36 ,4.44%, £808.64 ,59%
7800,09/12/21,202109,682,MH09-L-Blue, £31.00 , £7.24 ,18, £558.00 , £130.32 ,27.91%, £427.68 ,77%
7801,09/12/21,202109,72,WH08-L-Orange, £27.00 , £14.81 ,28, £756.00 , £414.68 ,40.00%, £341.32 ,45%
7802,09/12/21,202109,581,MP12-32-Pink, £35.00 , £17.08 ,14, £490.00 , £239.12 ,35.19%, £250.88 ,51%
7803,09/12/21,202109,359,MT02-XL-Gray, £15.00 , £7.37 ,3, £45.00 , £22.11 ,40.00%, £22.89 ,51%
7804,09/12/21,202109,695,WH09-XL-Red, £27.00 , £10.26 ,4, £108.00 , £41.04 ,35.71%, £66.96 ,62%
7805,09/12/21,202109,149,MH13-M-Green, £37.00 , £12.61 ,17, £629.00 , £214.37 ,17.78%, £414.63 ,66%
7806,09/12/21,202109,106,MS03-S-Gray, £9.00 , £5.49 ,40, £360.00 , £219.60 ,62.50%, £140.40 ,39%
7807,09/12/21,202109,108,MP10-32-Green, £53.00 , £18.33 ,19," £1,007.00 ", £348.27 ,0.00%, £658.73 ,65%
7808,09/13/21,202109,478,MSH01-36-Blue, £35.00 , £18.51 ,18, £630.00 , £333.18 ,20.45%, £296.82 ,47%
7809,09/13/21,202109,408,MSH10-32-Blue, £37.00 , £10.66 ,39," £1,443.00 ", £415.74 ,0.00%," £1,027.26 ",71%
7810,09/13/21,202109,99,MT03-XS-Red, £18.00 , £11.59 ,30, £540.00 , £347.70 ,25.00%, £192.30 ,36%
7811,09/13/21,202109,277,MS07-S-Green, £13.00 , £6.69 ,9, £117.00 , £60.21 ,31.58%, £56.79 ,49%
7812,09/13/21,202109,303,MT10-L-Yellow, £24.00 , £10.97 ,16, £384.00 , £175.52 ,0.00%, £208.48 ,54%
7813,09/13/21,202109,646,MS06-XL-Yellow, £11.00 , £2.97 ,42, £462.00 , £124.74 ,50.00%, £337.26 ,73%
7814,09/13/21,202109,495,MS02-L-Black, £18.00 , £8.28 ,29, £522.00 , £240.12 ,18.18%, £281.88 ,54%
7815,09/13/21,202109,436,WH02-M-Orange, £24.00 , £16.71 ,12, £288.00 , £200.52 ,40.00%, £87.48 ,30%
7816,09/13/21,202109,82,WB02-XL-Orange, £27.00 , £7.83 ,20, £540.00 , £156.60 ,10.00%, £383.40 ,71%
7817,09/14/21,202109,389,MSH09-34-Blue, £41.00 , £15.74 ,34," £1,394.00 ", £535.16 ,0.00%, £858.84 ,62%
7818,09/14/21,202109,236,MH08-S-Brown, £34.00 , £20.74 ,20, £680.00 , £414.80 ,24.44%, £265.20 ,39%
7819,09/14/21,202109,733,MJ02-S-Red, £53.00 , £27.19 ,28," £1,484.00 ", £761.32 ,10.17%, £722.68 ,49%
7820,09/14/21,202109,602,MS01-S-Pink, £8.00 , £2.05 ,15, £120.00 , £30.75 ,68.00%, £89.25 ,74%
7821,09/14/21,202109,737,MJ10-XS-Orange, £54.00 , £20.97 ,40," £2,160.00 ", £838.80 ,15.63%," £1,321.20 ",61%
7822,09/14/21,202109,83,MP03-36-Red, £41.00 , £17.69 ,40," £1,640.00 ", £707.60 ,25.45%, £932.40 ,57%
7823,09/14/21,202109,293,MP10-34-Black, £35.00 , £20.65 ,33," £1,155.00 ", £681.45 ,10.26%, £473.55 ,41%
7824,09/14/21,202109,176,WH04-S-Pink, £33.00 , £12.37 ,25, £825.00 , £309.25 ,26.67%, £515.75 ,63%
7825,09/15/21,202109,97,WH08-S-White, £27.00 , £16.74 ,22, £594.00 , £368.28 ,38.64%, £225.72 ,38%
7826,09/15/21,202109,129,MT01-L-Gray, £18.00 , £9.75 ,28, £504.00 , £273.00 ,21.74%, £231.00 ,46%
7827,09/15/21,202109,126,WH03-XS-Green, £24.00 , £14.77 ,47," £1,128.00 ", £694.19 ,44.19%, £433.81 ,38%
7828,09/15/21,202109,82,MSH05-34-Blue, £34.00 , £20.40 ,25, £850.00 , £510.00 ,20.93%, £340.00 ,40%
7829,09/16/21,202109,152,MS05-XS-Purple, £7.00 , £5.71 ,46, £322.00 , £262.66 ,72.00%, £59.34 ,18%
7830,09/16/21,202109,429,MH04-XL-Yellow, £20.00 , £12.49 ,29, £580.00 , £362.21 ,51.22%, £217.79 ,38%
7831,09/16/21,202109,298,MH09-XL-Blue, £30.00 , £16.20 ,29, £870.00 , £469.80 ,33.33%, £400.20 ,46%
7832,09/16/21,202109,567,MSH01-32-Pink, £32.00 , £11.04 ,13, £416.00 , £143.52 ,25.58%, £272.48 ,66%
7833,09/16/21,202109,650,MP10-33-Black, £30.00 , £18.52 ,27, £810.00 , £500.04 ,44.44%, £309.96 ,38%
7834,09/16/21,202109,129,MH08-L-Brown, £23.00 , £11.03 ,4, £92.00 , £44.12 ,46.51%, £47.88 ,52%
7835,09/16/21,202109,643,MJ02-M-Green, £41.00 , £16.37 ,50," £2,050.00 ", £818.50 ,31.67%," £1,231.50 ",60%
7836,09/16/21,202109,465,MS03-XS-Orange, £17.00 , £6.37 ,24, £408.00 , £152.88 ,32.00%, £255.12 ,63%
7837,09/16/21,202109,522,MS11-S-Pink, £23.00 , £15.41 ,32, £736.00 , £493.12 ,0.00%, £242.88 ,33%
7838,09/17/21,202109,745,MS05-L-Blue, £5.00 , £4.78 ,23, £115.00 , £109.94 ,73.68%, £5.06 ,4%
7839,09/17/21,202109,765,MP07-32-Black, £53.00 , £20.54 ,30," £1,590.00 ", £616.20 ,0.00%, £973.80 ,61%
7840,09/17/21,202109,221,WH08-L-Purple, £33.00 , £16.00 ,31," £1,023.00 ", £496.00 ,8.33%, £527.00 ,52%
7841,09/17/21,202109,243,MJ10-L-Black, £47.00 , £18.33 ,46," £2,162.00 ", £843.18 ,27.69%," £1,318.82 ",61%
7842,09/17/21,202109,117,MH03-L-Green, £40.00 , £18.17 ,26," £1,040.00 ", £472.42 ,9.09%, £567.58 ,55%
7843,09/17/21,202109,85,WB01-M-Gray, £16.00 , £4.55 ,24, £384.00 , £109.20 ,38.46%, £274.80 ,72%
7844,09/18/21,202109,146,MJ01-S-Red, £62.00 , £25.85 ,6, £372.00 , £155.10 ,4.62%, £216.90 ,58%
7845,09/18/21,202109,348,MSH11-33-Blue, £30.00 , £17.35 ,29, £870.00 , £503.15 ,25.00%, £366.85 ,42%
7846,09/18/21,202109,693,MS11-L-Yellow, £16.00 , £6.86 ,19, £304.00 , £130.34 ,15.79%, £173.66 ,57%
7847,09/18/21,202109,79,MSH09-33-Green, £34.00 , £16.32 ,9, £306.00 , £146.88 ,22.73%, £159.12 ,52%
7848,09/18/21,202109,35,MS09-XL-Red, £16.00 , £7.41 ,31, £496.00 , £229.71 ,33.33%, £266.29 ,54%
7849,09/18/21,202109,501,MH01-L-Orange, £38.00 , £13.61 ,39," £1,482.00 ", £530.79 ,9.52%, £951.21 ,64%
7850,09/18/21,202109,48,MP04-32-Green, £52.00 , £26.00 ,16, £832.00 , £416.00 ,3.70%, £416.00 ,50%
7851,09/18/21,202109,435,MJ12-S-Orange, £53.00 , £20.91 ,8, £424.00 , £167.28 ,15.87%, £256.72 ,61%
7852,09/19/21,202109,777,MJ06-M-Blue, £50.00 , £17.86 ,22," £1,100.00 ", £392.92 ,23.08%, £707.08 ,64%
7853,09/19/21,202109,110,MJ08-XL-Blue, £40.00 , £21.84 ,12, £480.00 , £262.08 ,37.50%, £217.92 ,45%
7854,09/19/21,202109,216,MH09-S-Blue, £37.00 , £15.72 ,24, £888.00 , £377.28 ,15.91%, £510.72 ,58%
7855,09/20/21,202109,577,MS10-XL-Black, £6.00 , £6.61 ,36, £216.00 , £237.96 ,72.73%,-£21.96 ,-10%
7856,09/20/21,202109,540,MSH01-32-Blue, £28.00 , £10.08 ,25, £700.00 , £252.00 ,37.78%, £448.00 ,64%
7857,09/20/21,202109,218,MJ07-S-Yellow, £52.00 , £26.67 ,48," £2,496.00 "," £1,280.16 ",17.46%," £1,215.84 ",49%
7858,09/20/21,202109,590,MS03-S-Green, £13.00 , £8.45 ,23, £299.00 , £194.35 ,31.58%, £104.65 ,35%
7859,09/20/21,202109,489,MS12-S-Blue, £14.00 , £5.04 ,24, £336.00 , £120.96 ,36.36%, £215.04 ,64%
7860,09/20/21,202109,29,WH06-XL-Purple, £30.00 , £13.54 ,33, £990.00 , £446.82 ,33.33%, £543.18 ,55%
7861,09/20/21,202109,780,MH13-L-Blue, £21.00 , £8.40 ,44, £924.00 , £369.60 ,53.33%, £554.40 ,60%
7862,09/20/21,202109,45,MT02-M-Gray, £24.00 , £9.00 ,45," £1,080.00 ", £405.00 ,0.00%, £675.00 ,63%
7863,09/20/21,202109,569,MS08-XL-Blue, £18.00 , £6.84 ,41, £738.00 , £280.44 ,18.18%, £457.56 ,62%
7864,09/21/21,202109,491,MJ04-XL-Blue, £64.00 , £25.54 ,43," £2,752.00 "," £1,098.22 ",0.00%," £1,653.78 ",60%
7865,09/21/21,202109,59,MT04-S-Pink, £18.00 , £9.96 ,21, £378.00 , £209.16 ,28.00%, £168.84 ,45%
7866,09/21/21,202109,304,WH05-S-Pink, £34.00 , £13.26 ,44," £1,496.00 ", £583.44 ,10.53%, £912.56 ,61%
7867,09/21/21,202109,261,MJ07-M-Yellow, £56.00 , £32.76 ,47," £2,632.00 "," £1,539.72 ",9.68%," £1,092.28 ",42%
7868,09/21/21,202109,699,MJ07-S-Red, £62.00 , £19.07 ,21," £1,302.00 ", £400.47 ,4.62%, £901.53 ,69%
7869,09/21/21,202109,659,WH02-XL-Green, £28.00 , £12.81 ,4, £112.00 , £51.24 ,36.36%, £60.76 ,54%
7870,09/21/21,202109,538,WH02-L-Orange, £32.00 , £17.96 ,43," £1,376.00 ", £772.28 ,28.89%, £603.72 ,44%
7871,09/21/21,202109,159,MH01-S-Gray, £41.00 , £16.44 ,40," £1,640.00 ", £657.60 ,0.00%, £982.40 ,60%
7872,09/22/21,202109,658,MJ12-XS-Orange, £44.00 , £14.47 ,30," £1,320.00 ", £434.10 ,31.25%, £885.90 ,67%
7873,09/22/21,202109,239,WB04-XS-Purple, £30.00 , £9.29 ,41," £1,230.00 ", £380.89 ,0.00%, £849.11 ,69%
7874,09/22/21,202109,433,MT02-M-Red, £20.00 , £5.80 ,44, £880.00 , £255.20 ,13.04%, £624.80 ,71%
7875,09/22/21,202109,785,WH03-XL-Green, £39.00 , £15.72 ,34," £1,326.00 ", £534.48 ,11.36%, £791.52 ,60%
7876,09/22/21,202109,488,MS05-L-Purple, £21.00 , £8.04 ,4, £84.00 , £32.16 ,12.50%, £51.84 ,62%
7877,09/22/21,202109,734,WB05-XL-Black, £29.00 , £9.03 ,30, £870.00 , £270.90 ,0.00%, £599.10 ,69%
7878,09/22/21,202109,15,MSH09-32-Pink, £39.00 , £19.79 ,33," £1,287.00 ", £653.07 ,13.33%, £633.93 ,49%
7879,09/22/21,202109,649,WH01-XL-Orange, £24.00 , £15.35 ,26, £624.00 , £399.10 ,46.67%, £224.90 ,36%
7880,09/22/21,202109,585,MJ03-XS-Black, £54.00 , £16.20 ,34," £1,836.00 ", £550.80 ,15.63%," £1,285.20 ",70%
7881,09/23/21,202109,267,MSH01-32-Black, £37.00 , £23.68 ,36," £1,332.00 ", £852.48 ,11.90%, £479.52 ,36%
7882,09/23/21,202109,59,MT11-S-Blue, £21.00 , £7.94 ,36, £756.00 , £285.84 ,8.70%, £470.16 ,62%
7883,09/23/21,202109,617,WH03-L-Purple, £35.00 , £12.95 ,26, £910.00 , £336.70 ,18.60%, £573.30 ,63%
7884,09/23/21,202109,125,MSH12-33-Gray, £43.00 , £14.91 ,35," £1,505.00 ", £521.85 ,0.00%, £983.15 ,65%
7885,09/23/21,202109,172,WH06-XL-Purple, £29.00 , £13.54 ,19, £551.00 , £257.26 ,35.56%, £293.74 ,53%
7886,09/25/21,202109,286,MH11-S-White, £28.00 , £19.26 ,37," £1,036.00 ", £712.62 ,37.78%, £323.38 ,31%
7887,09/25/21,202109,332,MT10-XS-Yellow, £25.00 , £8.99 ,27, £675.00 , £242.73 ,0.00%, £432.27 ,64%
7888,09/25/21,202109,346,MP03-33-Blue, £53.00 , £20.21 ,5, £265.00 , £101.05 ,0.00%, £163.95 ,62%
7889,09/26/21,202109,335,MSH07-36-Blue, £43.00 , £21.05 ,15, £645.00 , £315.75 ,2.27%, £329.25 ,51%
7890,09/26/21,202109,88,MS08-M-Blue, £16.00 , £5.63 ,27, £432.00 , £152.01 ,36.00%, £279.99 ,65%
7891,09/26/21,202109,226,MSH11-34-Red, £34.00 , £13.88 ,29, £986.00 , £402.52 ,19.05%, £583.48 ,59%
7892,09/27/21,202109,322,MJ11-M-Green, £49.00 , £23.29 ,41," £2,009.00 ", £954.89 ,24.62%," £1,054.11 ",52%
7893,09/27/21,202109,478,MSH12-32-Gray, £39.00 , £13.26 ,36," £1,404.00 ", £477.36 ,7.14%, £926.64 ,66%
7894,09/27/21,202109,746,MH04-XL-Yellow, £41.00 , £12.49 ,4, £164.00 , £49.96 ,0.00%, £114.04 ,70%
7895,09/27/21,202109,392,MJ12-XL-Orange, £47.00 , £19.72 ,28," £1,316.00 ", £552.16 ,26.56%, £763.84 ,58%
